"","region","age_gp","sex","date","covid_deaths","pneumonia_deaths","influenza_deaths","pneumonia_covid_deaths","pneumonia_influenza_covid_deaths","total_deaths"
"422","Alaska","30-49","male",2020-12-01,0,0,0,0,0,45
"423","Alaska","30-49","male",2021-01-01,0,0,0,0,0,36
"424","Alaska","30-49","male",2021-02-01,0,0,0,0,0,11
"425","Alaska","30-49","male",2021-03-01,0,0,0,0,0,15
"426","Alaska","30-49","male",2021-04-01,0,0,0,0,0,37
"427","Alaska","30-49","male",2021-05-01,0,0,0,0,0,37
"428","Alaska","30-49","male",2021-06-01,0,0,0,0,0,41
"429","Alaska","30-49","male",2021-07-01,0,0,0,0,0,31
"430","Alaska","50-64","total",2020-07-01,0,0,0,0,0,82
"431","Alaska","50-64","total",2020-08-01,0,0,0,0,0,95
"432","Alaska","50-64","total",2020-09-01,0,0,0,0,0,95
"433","Alaska","50-64","total",2020-10-01,0,0,0,0,0,93
"434","Alaska","50-64","total",2020-11-01,0,0,0,0,12,100
"435","Alaska","50-64","total",2020-12-01,12,0,0,0,15,98
"436","Alaska","50-64","total",2021-01-01,0,0,0,0,0,98
"437","Alaska","50-64","total",2021-02-01,0,0,0,0,0,78
"438","Alaska","50-64","total",2021-03-01,0,0,0,0,0,84
"439","Alaska","50-64","total",2021-04-01,0,0,0,0,0,98
"440","Alaska","50-64","total",2021-05-01,0,0,0,0,10,93
"441","Alaska","50-64","total",2021-06-01,0,0,0,0,0,79
"442","Alaska","50-64","total",2021-07-01,0,0,0,0,0,92
"443","Alaska","50-64","female",2020-07-01,0,0,0,0,0,28
"444","Alaska","50-64","female",2020-08-01,0,0,0,0,0,32
"445","Alaska","50-64","female",2020-09-01,0,0,0,0,0,41
"446","Alaska","50-64","female",2020-10-01,0,0,0,0,0,35
"447","Alaska","50-64","female",2020-11-01,0,0,0,0,0,36
"448","Alaska","50-64","female",2020-12-01,0,0,0,0,0,32
"449","Alaska","50-64","female",2021-01-01,0,0,0,0,0,33
"450","Alaska","50-64","female",2021-02-01,0,0,0,0,0,23
"451","Alaska","50-64","female",2021-03-01,0,0,0,0,0,20
"452","Alaska","50-64","female",2021-04-01,0,0,0,0,0,40
"453","Alaska","50-64","female",2021-05-01,0,0,0,0,0,35
"454","Alaska","50-64","female",2021-06-01,0,0,0,0,0,22
"455","Alaska","50-64","female",2021-07-01,0,0,0,0,0,34
"456","Alaska","50-64","male",2020-07-01,0,0,0,0,0,54
"457","Alaska","50-64","male",2020-08-01,0,0,0,0,0,63
"458","Alaska","50-64","male",2020-09-01,0,0,0,0,0,54
"459","Alaska","50-64","male",2020-10-01,0,0,0,0,0,58
"460","Alaska","50-64","male",2020-11-01,0,0,0,0,0,64
"461","Alaska","50-64","male",2020-12-01,0,0,0,0,11,66
"462","Alaska","50-64","male",2021-01-01,0,0,0,0,0,65
"463","Alaska","50-64","male",2021-02-01,0,0,0,0,0,55
"464","Alaska","50-64","male",2021-03-01,0,0,0,0,0,64
"465","Alaska","50-64","male",2021-04-01,0,0,0,0,0,58
"466","Alaska","50-64","male",2021-05-01,0,0,0,0,0,58
"467","Alaska","50-64","male",2021-06-01,0,0,0,0,0,57
"468","Alaska","50-64","male",2021-07-01,0,0,0,0,0,58
"469","Alaska","65-74","total",2020-07-01,0,0,0,0,0,98
"470","Alaska","65-74","total",2020-08-01,0,0,0,0,11,88
"471","Alaska","65-74","total",2020-09-01,0,0,0,0,0,94
"472","Alaska","65-74","total",2020-10-01,0,0,0,0,0,103
"473","Alaska","65-74","total",2020-11-01,14,14,0,0,19,99
"474","Alaska","65-74","total",2020-12-01,31,18,0,15,34,114
"475","Alaska","65-74","total",2021-01-01,0,0,0,0,10,96
"476","Alaska","65-74","total",2021-02-01,0,0,0,0,11,91
"477","Alaska","65-74","total",2021-03-01,0,0,0,0,10,90
"478","Alaska","65-74","total",2021-04-01,0,0,0,0,0,92
"479","Alaska","65-74","total",2021-05-01,10,10,0,0,12,92
"480","Alaska","65-74","total",2021-06-01,0,0,0,0,0,96
"481","Alaska","65-74","total",2021-07-01,0,0,0,0,0,116
"482","Alaska","65-74","female",2020-07-01,0,0,0,0,0,35
"483","Alaska","65-74","female",2020-08-01,0,0,0,0,0,30
"484","Alaska","65-74","female",2020-09-01,0,0,0,0,0,31
"485","Alaska","65-74","female",2020-10-01,0,0,0,0,0,44
"486","Alaska","65-74","female",2020-11-01,0,0,0,0,0,38
"487","Alaska","65-74","female",2020-12-01,10,0,0,0,11,41
"488","Alaska","65-74","female",2021-01-01,0,0,0,0,0,41
"489","Alaska","65-74","female",2021-02-01,0,0,0,0,0,38
"490","Alaska","65-74","female",2021-03-01,0,0,0,0,0,34
"491","Alaska","65-74","female",2021-04-01,0,0,0,0,0,36
"492","Alaska","65-74","female",2021-05-01,0,0,0,0,0,40
"493","Alaska","65-74","female",2021-06-01,0,0,0,0,0,33
"494","Alaska","65-74","female",2021-07-01,0,0,0,0,0,48
"495","Alaska","65-74","male",2020-07-01,0,0,0,0,0,63
"496","Alaska","65-74","male",2020-08-01,0,0,0,0,10,58
"497","Alaska","65-74","male",2020-09-01,0,0,0,0,0,63
"498","Alaska","65-74","male",2020-10-01,0,0,0,0,0,59
"499","Alaska","65-74","male",2020-11-01,0,0,0,0,14,61
"500","Alaska","65-74","male",2020-12-01,21,12,0,10,23,73
"501","Alaska","65-74","male",2021-01-01,0,0,0,0,0,55
"502","Alaska","65-74","male",2021-02-01,0,0,0,0,0,53
"503","Alaska","65-74","male",2021-03-01,0,0,0,0,0,56
"504","Alaska","65-74","male",2021-04-01,0,0,0,0,0,56
"505","Alaska","65-74","male",2021-05-01,0,0,0,0,0,52
"506","Alaska","65-74","male",2021-06-01,0,0,0,0,0,63
"507","Alaska","65-74","male",2021-07-01,0,0,0,0,0,68
"508","Alaska","75-84","total",2020-07-01,0,0,0,0,0,87
"509","Alaska","75-84","total",2020-08-01,0,0,0,0,0,93
"510","Alaska","75-84","total",2020-09-01,0,0,0,0,0,73
"511","Alaska","75-84","total",2020-10-01,12,0,0,0,14,101
"512","Alaska","75-84","total",2020-11-01,16,14,0,12,18,120
"513","Alaska","75-84","total",2020-12-01,32,23,0,21,34,117
"514","Alaska","75-84","total",2021-01-01,10,0,0,0,15,95
"515","Alaska","75-84","total",2021-02-01,0,0,0,0,0,84
"516","Alaska","75-84","total",2021-03-01,0,0,0,0,0,86
"517","Alaska","75-84","total",2021-04-01,0,0,0,0,0,77
"518","Alaska","75-84","total",2021-05-01,0,0,0,0,0,84
"519","Alaska","75-84","total",2021-06-01,0,0,0,0,0,74
"520","Alaska","75-84","total",2021-07-01,0,10,0,0,11,97
"521","Alaska","75-84","female",2020-07-01,0,0,0,0,0,36
"522","Alaska","75-84","female",2020-08-01,0,0,0,0,0,41
"523","Alaska","75-84","female",2020-09-01,0,0,0,0,0,30
"524","Alaska","75-84","female",2020-10-01,0,0,0,0,0,40
"525","Alaska","75-84","female",2020-11-01,0,0,0,0,0,53
"526","Alaska","75-84","female",2020-12-01,13,11,0,11,13,48
"527","Alaska","75-84","female",2021-01-01,0,0,0,0,0,42
"528","Alaska","75-84","female",2021-02-01,0,0,0,0,0,36
"529","Alaska","75-84","female",2021-03-01,0,0,0,0,0,35
"530","Alaska","75-84","female",2021-04-01,0,0,0,0,0,31
"531","Alaska","75-84","female",2021-05-01,0,0,0,0,0,40
"532","Alaska","75-84","female",2021-06-01,0,0,0,0,0,37
"533","Alaska","75-84","female",2021-07-01,0,0,0,0,0,41
"534","Alaska","75-84","male",2020-07-01,0,0,0,0,0,51
"535","Alaska","75-84","male",2020-08-01,0,0,0,0,0,52
"536","Alaska","75-84","male",2020-09-01,0,0,0,0,0,43
"537","Alaska","75-84","male",2020-10-01,0,0,0,0,0,61
"538","Alaska","75-84","male",2020-11-01,12,11,0,10,13,67
"539","Alaska","75-84","male",2020-12-01,19,12,0,10,21,69
"540","Alaska","75-84","male",2021-01-01,0,0,0,0,0,53
"541","Alaska","75-84","male",2021-02-01,0,0,0,0,0,48
"542","Alaska","75-84","male",2021-03-01,0,0,0,0,0,51
"543","Alaska","75-84","male",2021-04-01,0,0,0,0,0,46
"544","Alaska","75-84","male",2021-05-01,0,0,0,0,0,44
"545","Alaska","75-84","male",2021-06-01,0,0,0,0,0,37
"546","Alaska","75-84","male",2021-07-01,0,0,0,0,0,56
"547","Alaska","85+","total",2020-07-01,0,0,0,0,0,66
"548","Alaska","85+","total",2020-08-01,0,0,0,0,0,71
"549","Alaska","85+","total",2020-09-01,0,0,0,0,0,78
"550","Alaska","85+","total",2020-10-01,10,10,0,0,14,82
"551","Alaska","85+","total",2020-11-01,21,17,0,12,26,101
"552","Alaska","85+","total",2020-12-01,20,14,0,10,24,96
"553","Alaska","85+","total",2021-01-01,14,0,0,0,16,100
"554","Alaska","85+","total",2021-02-01,0,0,0,0,0,56
"555","Alaska","85+","total",2021-03-01,0,0,0,0,0,79
"556","Alaska","85+","total",2021-04-01,0,0,0,0,0,68
"557","Alaska","85+","total",2021-05-01,0,0,0,0,0,73
"558","Alaska","85+","total",2021-06-01,0,0,0,0,0,81
"559","Alaska","85+","total",2021-07-01,0,0,0,0,0,69
"560","Alaska","85+","female",2020-07-01,0,0,0,0,0,44
"561","Alaska","85+","female",2020-08-01,0,0,0,0,0,43
"562","Alaska","85+","female",2020-09-01,0,0,0,0,0,47
"563","Alaska","85+","female",2020-10-01,0,0,0,0,0,45
"564","Alaska","85+","female",2020-11-01,12,11,0,0,16,59
"565","Alaska","85+","female",2020-12-01,11,0,0,0,13,50
"566","Alaska","85+","female",2021-01-01,0,0,0,0,0,50
"567","Alaska","85+","female",2021-02-01,0,0,0,0,0,33
"568","Alaska","85+","female",2021-03-01,0,0,0,0,0,44
"569","Alaska","85+","female",2021-04-01,0,0,0,0,0,36
"570","Alaska","85+","female",2021-05-01,0,0,0,0,0,40
"571","Alaska","85+","female",2021-06-01,0,0,0,0,0,43
"572","Alaska","85+","female",2021-07-01,0,0,0,0,0,41
"573","Alaska","85+","male",2020-07-01,0,0,0,0,0,22
"574","Alaska","85+","male",2020-08-01,0,0,0,0,0,28
"575","Alaska","85+","male",2020-09-01,0,0,0,0,0,31
"576","Alaska","85+","male",2020-10-01,0,0,0,0,0,37
"577","Alaska","85+","male",2020-11-01,0,0,0,0,10,42
"578","Alaska","85+","male",2020-12-01,0,0,0,0,11,46
"579","Alaska","85+","male",2021-01-01,10,0,0,0,11,50
"580","Alaska","85+","male",2021-02-01,0,0,0,0,0,23
"581","Alaska","85+","male",2021-03-01,0,0,0,0,0,35
"582","Alaska","85+","male",2021-04-01,0,0,0,0,0,32
"583","Alaska","85+","male",2021-05-01,0,0,0,0,0,33
"584","Alaska","85+","male",2021-06-01,0,0,0,0,0,38
"585","Alaska","85+","male",2021-07-01,0,0,0,0,0,28
"586","Alaska","Total","total",2020-07-01,12,18,0,0,23,432
"587","Alaska","Total","total",2020-08-01,19,20,0,0,30,428
"588","Alaska","Total","total",2020-09-01,12,16,0,0,22,423
"589","Alaska","Total","total",2020-10-01,34,36,0,18,52,465
"590","Alaska","Total","total",2020-11-01,69,60,0,44,85,499
"591","Alaska","Total","total",2020-12-01,97,68,0,52,114,507
"592","Alaska","Total","total",2021-01-01,37,32,0,17,52,473
"593","Alaska","Total","total",2021-02-01,18,17,0,0,26,365
"594","Alaska","Total","total",2021-03-01,16,19,0,0,27,420
"595","Alaska","Total","total",2021-04-01,17,18,0,0,26,414
"596","Alaska","Total","total",2021-05-01,32,31,0,21,42,433
"597","Alaska","Total","total",2021-06-01,0,11,0,0,12,414
"598","Alaska","Total","total",2021-07-01,25,36,0,20,41,467
"599","Alaska","Total","female",2020-07-01,0,10,0,0,10,176
"600","Alaska","Total","female",2020-08-01,0,0,0,0,0,174
"601","Alaska","Total","female",2020-09-01,0,0,0,0,0,181
"602","Alaska","Total","female",2020-10-01,20,17,0,11,26,196
"603","Alaska","Total","female",2020-11-01,30,28,0,20,38,213
"604","Alaska","Total","female",2020-12-01,37,26,0,21,42,199
"605","Alaska","Total","female",2021-01-01,15,12,0,0,20,196
"606","Alaska","Total","female",2021-02-01,0,0,0,0,0,151
"607","Alaska","Total","female",2021-03-01,0,0,0,0,10,164
"608","Alaska","Total","female",2021-04-01,0,0,0,0,11,168
"609","Alaska","Total","female",2021-05-01,14,13,0,0,19,189
"610","Alaska","Total","female",2021-06-01,0,0,0,0,0,161
"611","Alaska","Total","female",2021-07-01,11,18,0,0,20,200
"612","Alaska","Total","male",2020-07-01,0,0,0,0,13,256
"613","Alaska","Total","male",2020-08-01,14,14,0,0,22,254
"614","Alaska","Total","male",2020-09-01,0,0,0,0,13,242
"615","Alaska","Total","male",2020-10-01,14,19,0,0,26,269
"616","Alaska","Total","male",2020-11-01,39,32,0,24,47,286
"617","Alaska","Total","male",2020-12-01,60,42,0,31,72,308
"618","Alaska","Total","male",2021-01-01,22,20,0,10,32,277
"619","Alaska","Total","male",2021-02-01,13,12,0,0,19,214
"620","Alaska","Total","male",2021-03-01,0,12,0,0,17,256
"621","Alaska","Total","male",2021-04-01,12,10,0,0,15,246
"622","Alaska","Total","male",2021-05-01,18,18,0,13,23,244
"623","Alaska","Total","male",2021-06-01,0,0,0,0,0,253
"624","Alaska","Total","male",2021-07-01,14,18,0,11,21,267
"625","Arizona","0-17","total",2020-07-01,0,0,0,0,0,74
"626","Arizona","0-17","total",2020-08-01,0,0,0,0,0,51
"627","Arizona","0-17","total",2020-09-01,0,0,0,0,0,71
"628","Arizona","0-17","total",2020-10-01,0,0,0,0,0,82
"629","Arizona","0-17","total",2020-11-01,0,0,0,0,0,68
"630","Arizona","0-17","total",2020-12-01,0,0,0,0,0,68
"631","Arizona","0-17","total",2021-01-01,0,0,0,0,0,58
"632","Arizona","0-17","total",2021-02-01,0,0,0,0,0,62
"633","Arizona","0-17","total",2021-03-01,0,0,0,0,0,68
"634","Arizona","0-17","total",2021-04-01,0,0,0,0,0,73
"635","Arizona","0-17","total",2021-05-01,0,0,0,0,0,75
"636","Arizona","0-17","total",2021-06-01,0,0,0,0,0,64
"637","Arizona","0-17","total",2021-07-01,0,0,0,0,0,81
"638","Arizona","0-17","female",2020-07-01,0,0,0,0,0,32
"639","Arizona","0-17","female",2020-08-01,0,0,0,0,0,26
"640","Arizona","0-17","female",2020-09-01,0,0,0,0,0,29
"641","Arizona","0-17","female",2020-10-01,0,0,0,0,0,29
"642","Arizona","0-17","female",2020-11-01,0,0,0,0,0,27
"643","Arizona","0-17","female",2020-12-01,0,0,0,0,0,31
"644","Arizona","0-17","female",2021-01-01,0,0,0,0,0,27
"645","Arizona","0-17","female",2021-02-01,0,0,0,0,0,21
"646","Arizona","0-17","female",2021-03-01,0,0,0,0,0,28
"647","Arizona","0-17","female",2021-04-01,0,0,0,0,0,27
"648","Arizona","0-17","female",2021-05-01,0,0,0,0,0,39
"649","Arizona","0-17","female",2021-06-01,0,0,0,0,0,32
"650","Arizona","0-17","female",2021-07-01,0,0,0,0,0,31
"651","Arizona","0-17","male",2020-07-01,0,0,0,0,0,42
"652","Arizona","0-17","male",2020-08-01,0,0,0,0,0,25
"653","Arizona","0-17","male",2020-09-01,0,0,0,0,0,42
"654","Arizona","0-17","male",2020-10-01,0,0,0,0,0,53
"655","Arizona","0-17","male",2020-11-01,0,0,0,0,0,41
"656","Arizona","0-17","male",2020-12-01,0,0,0,0,0,37
"657","Arizona","0-17","male",2021-01-01,0,0,0,0,0,31
"658","Arizona","0-17","male",2021-02-01,0,0,0,0,0,41
"659","Arizona","0-17","male",2021-03-01,0,0,0,0,0,40
"660","Arizona","0-17","male",2021-04-01,0,0,0,0,0,46
"661","Arizona","0-17","male",2021-05-01,0,0,0,0,0,36
"662","Arizona","0-17","male",2021-06-01,0,0,0,0,0,32
"663","Arizona","0-17","male",2021-07-01,0,0,0,0,0,50
"664","Arizona","18-29","total",2020-07-01,22,12,0,12,22,207
"665","Arizona","18-29","total",2020-08-01,0,0,0,0,11,189
"666","Arizona","18-29","total",2020-09-01,0,0,0,0,0,156
"667","Arizona","18-29","total",2020-10-01,0,0,0,0,0,147
"668","Arizona","18-29","total",2020-11-01,0,0,0,0,10,143
"669","Arizona","18-29","total",2020-12-01,0,0,0,0,11,146
"670","Arizona","18-29","total",2021-01-01,21,13,0,11,23,175
"671","Arizona","18-29","total",2021-02-01,12,0,0,0,13,141
"672","Arizona","18-29","total",2021-03-01,0,0,0,0,0,157
"673","Arizona","18-29","total",2021-04-01,0,0,0,0,0,145
"674","Arizona","18-29","total",2021-05-01,0,0,0,0,0,164
"675","Arizona","18-29","total",2021-06-01,0,0,0,0,0,197
"676","Arizona","18-29","total",2021-07-01,0,0,0,0,11,175
"677","Arizona","18-29","female",2020-07-01,0,0,0,0,0,59
"678","Arizona","18-29","female",2020-08-01,0,0,0,0,0,50
"679","Arizona","18-29","female",2020-09-01,0,0,0,0,0,35
"680","Arizona","18-29","female",2020-10-01,0,0,0,0,0,24
"681","Arizona","18-29","female",2020-11-01,0,0,0,0,0,43
"682","Arizona","18-29","female",2020-12-01,0,0,0,0,0,33
"683","Arizona","18-29","female",2021-01-01,13,0,0,0,13,51
"684","Arizona","18-29","female",2021-02-01,0,0,0,0,0,42
"685","Arizona","18-29","female",2021-03-01,0,0,0,0,0,36
"686","Arizona","18-29","female",2021-04-01,0,0,0,0,0,46
"687","Arizona","18-29","female",2021-05-01,0,0,0,0,0,44
"688","Arizona","18-29","female",2021-06-01,0,0,0,0,0,45
"689","Arizona","18-29","female",2021-07-01,0,0,0,0,0,42
"690","Arizona","18-29","male",2020-07-01,15,10,0,10,15,148
"691","Arizona","18-29","male",2020-08-01,0,0,0,0,0,139
"692","Arizona","18-29","male",2020-09-01,0,0,0,0,0,121
"693","Arizona","18-29","male",2020-10-01,0,0,0,0,0,123
"694","Arizona","18-29","male",2020-11-01,0,0,0,0,0,100
"695","Arizona","18-29","male",2020-12-01,0,0,0,0,0,113
"696","Arizona","18-29","male",2021-01-01,0,0,0,0,10,124
"697","Arizona","18-29","male",2021-02-01,0,0,0,0,0,99
"698","Arizona","18-29","male",2021-03-01,0,0,0,0,0,121
"699","Arizona","18-29","male",2021-04-01,0,0,0,0,0,99
"700","Arizona","18-29","male",2021-05-01,0,0,0,0,0,120
"701","Arizona","18-29","male",2021-06-01,0,0,0,0,0,152
"702","Arizona","18-29","male",2021-07-01,0,0,0,0,0,133
"703","Arizona","30-49","total",2020-07-01,162,101,0,87,176,723
"704","Arizona","30-49","total",2020-08-01,79,57,0,42,94,586
"705","Arizona","30-49","total",2020-09-01,15,14,0,0,32,472
"706","Arizona","30-49","total",2020-10-01,16,13,0,0,23,462
"707","Arizona","30-49","total",2020-11-01,50,40,0,20,63,443
"708","Arizona","30-49","total",2020-12-01,136,110,0,83,163,532
"709","Arizona","30-49","total",2021-01-01,214,154,0,135,234,682
"710","Arizona","30-49","total",2021-02-01,76,56,0,47,85,462
"711","Arizona","30-49","total",2021-03-01,19,19,0,0,43,437
"712","Arizona","30-49","total",2021-04-01,16,16,0,0,23,480
"713","Arizona","30-49","total",2021-05-01,16,30,0,0,43,549
"714","Arizona","30-49","total",2021-06-01,16,16,0,0,24,528
"715","Arizona","30-49","total",2021-07-01,40,38,0,11,58,559
"716","Arizona","30-49","female",2020-07-01,50,33,0,29,54,212
"717","Arizona","30-49","female",2020-08-01,31,18,0,14,35,183
"718","Arizona","30-49","female",2020-09-01,0,0,0,0,0,160
"719","Arizona","30-49","female",2020-10-01,0,0,0,0,0,162
"720","Arizona","30-49","female",2020-11-01,0,10,0,0,25,148
"721","Arizona","30-49","female",2020-12-01,57,46,0,25,69,192
"722","Arizona","30-49","female",2021-01-01,77,60,0,49,88,218
"723","Arizona","30-49","female",2021-02-01,34,17,0,15,37,151
"724","Arizona","30-49","female",2021-03-01,0,0,0,0,11,159
"725","Arizona","30-49","female",2021-04-01,0,0,0,0,0,161
"726","Arizona","30-49","female",2021-05-01,0,0,0,0,0,172
"727","Arizona","30-49","female",2021-06-01,0,0,0,0,0,139
"728","Arizona","30-49","female",2021-07-01,0,0,0,0,21,168
"729","Arizona","30-49","male",2020-07-01,112,68,0,58,122,511
"730","Arizona","30-49","male",2020-08-01,48,32,0,13,59,403
"731","Arizona","30-49","male",2020-09-01,10,0,0,0,15,312
"732","Arizona","30-49","male",2020-10-01,11,11,0,0,16,300
"733","Arizona","30-49","male",2020-11-01,32,18,0,15,38,295
"734","Arizona","30-49","male",2020-12-01,79,64,0,49,94,340
"735","Arizona","30-49","male",2021-01-01,137,94,0,86,146,464
"736","Arizona","30-49","male",2021-02-01,42,23,0,19,48,311
"737","Arizona","30-49","male",2021-03-01,13,11,0,0,28,278
"738","Arizona","30-49","male",2021-04-01,13,11,0,0,17,319
"739","Arizona","30-49","male",2021-05-01,14,14,0,0,20,377
"740","Arizona","30-49","male",2021-06-01,14,12,0,0,19,389
"741","Arizona","30-49","male",2021-07-01,24,23,0,0,37,391
"742","Arizona","50-64","total",2020-07-01,430,319,0,261,489,1504
"743","Arizona","50-64","total",2020-08-01,203,169,0,121,252,1153
"744","Arizona","50-64","total",2020-09-01,62,75,0,36,101,929
"745","Arizona","50-64","total",2020-10-01,42,76,0,28,90,915
"746","Arizona","50-64","total",2020-11-01,147,131,0,88,190,987
"747","Arizona","50-64","total",2020-12-01,476,376,0,307,545,1426
"748","Arizona","50-64","total",2021-01-01,727,513,0,443,797,1722
"749","Arizona","50-64","total",2021-02-01,310,257,0,210,357,1171
"750","Arizona","50-64","total",2021-03-01,96,98,0,53,141,948
"751","Arizona","50-64","total",2021-04-01,55,75,0,33,97,900
"752","Arizona","50-64","total",2021-05-01,60,89,0,43,106,945
"753","Arizona","50-64","total",2021-06-01,40,72,0,25,87,976
"754","Arizona","50-64","total",2021-07-01,80,89,0,48,121,986
"755","Arizona","50-64","female",2020-07-01,155,118,0,97,176,545
"756","Arizona","50-64","female",2020-08-01,70,58,0,37,92,440
"757","Arizona","50-64","female",2020-09-01,25,29,0,13,41,354
"758","Arizona","50-64","female",2020-10-01,10,30,0,0,32,349
"759","Arizona","50-64","female",2020-11-01,65,53,0,38,80,398
"760","Arizona","50-64","female",2020-12-01,149,117,0,92,174,496
"761","Arizona","50-64","female",2021-01-01,291,217,0,192,316,670
"762","Arizona","50-64","female",2021-02-01,103,87,0,70,120,434
"763","Arizona","50-64","female",2021-03-01,43,40,0,22,61,378
"764","Arizona","50-64","female",2021-04-01,17,32,0,10,39,350
"765","Arizona","50-64","female",2021-05-01,28,39,0,16,51,364
"766","Arizona","50-64","female",2021-06-01,13,29,0,0,34,374
"767","Arizona","50-64","female",2021-07-01,29,35,0,18,46,349
"768","Arizona","50-64","male",2020-07-01,275,201,0,164,313,959
"769","Arizona","50-64","male",2020-08-01,133,111,0,84,160,713
"770","Arizona","50-64","male",2020-09-01,37,46,0,23,60,575
"771","Arizona","50-64","male",2020-10-01,32,46,0,20,58,566
"772","Arizona","50-64","male",2020-11-01,82,78,0,50,110,589
"773","Arizona","50-64","male",2020-12-01,327,259,0,215,371,930
"774","Arizona","50-64","male",2021-01-01,436,296,0,251,481,1052
"775","Arizona","50-64","male",2021-02-01,207,170,0,140,237,737
