"sex","region","daily","monthly","date","time_of_day","time_info"
"F","Wyoming",5775,6200,2021-02-01,"14:22:48",2021-02-01 14:22:48
"F","Canada",173626,190000,2021-02-01,"14:22:48",2021-02-01 14:22:48
"F","United States",1720263,1900000,2021-02-01,"14:22:48",2021-02-01 14:22:48
"M","Alberta",28600,32000,2021-02-02,"19:49:06",2021-02-02 19:49:06
"M","British Columbia",26995,31000,2021-02-02,"19:49:06",2021-02-02 19:49:06
"M","Manitoba",6152,7100,2021-02-02,"19:49:06",2021-02-02 19:49:06
"M","New Brunswick",4024,4600,2021-02-02,"19:49:06",2021-02-02 19:49:06
"M","Newfoundland and Labrador",0,4600,2021-02-02,"19:49:06",2021-02-02 19:49:06
"M","Northwest Territories",887,1000,2021-02-02,"19:49:06",2021-02-02 19:49:06
"M","Nova Scotia",5313,6200,2021-02-02,"19:49:06",2021-02-02 19:49:06
"M","Nunavut",997,1000,2021-02-02,"19:49:06",2021-02-02 19:49:06
"M","Ontario",48455,56000,2021-02-02,"19:49:06",2021-02-02 19:49:06
"M","Prince Edward Island",998,1000,2021-02-02,"19:49:06",2021-02-02 19:49:06
"M","Quebec",34198,38000,2021-02-02,"19:49:06",2021-02-02 19:49:06
"M","Saskatchewan",8125,8700,2021-02-02,"19:49:06",2021-02-02 19:49:06
"M","Yukon",0,1000,2021-02-02,"19:49:06",2021-02-02 19:49:06
"M","Alabama",29902,34000,2021-02-02,"19:49:06",2021-02-02 19:49:06
"M","Alaska",5156,6000,2021-02-02,"19:49:06",2021-02-02 19:49:06
"M","Arizona",44319,50000,2021-02-02,"19:49:06",2021-02-02 19:49:06
"M","Arkansas",19998,22000,2021-02-02,"19:49:06",2021-02-02 19:49:06
"M","California",134166,160000,2021-02-02,"19:49:06",2021-02-02 19:49:06
"M","Colorado",35363,39000,2021-02-02,"19:49:06",2021-02-02 19:49:06
"M","Connecticut",11722,13000,2021-02-02,"19:49:06",2021-02-02 19:49:06
"M","Delaware",5598,6300,2021-02-02,"19:49:06",2021-02-02 19:49:06
"M","Florida",149242,170000,2021-02-02,"19:49:06",2021-02-02 19:49:06
"M","Georgia",77385,88000,2021-02-02,"19:49:06",2021-02-02 19:49:06
"M","Hawaii",8335,9400,2021-02-02,"19:49:06",2021-02-02 19:49:06
"M","Idaho",11998,14000,2021-02-02,"19:49:06",2021-02-02 19:49:06
"M","Illinois",52687,60000,2021-02-02,"19:49:06",2021-02-02 19:49:06
"M","Indiana",33991,37000,2021-02-02,"19:49:06",2021-02-02 19:49:06
"M","Iowa",17498,20000,2021-02-02,"19:49:06",2021-02-02 19:49:06
"M","Kansas",19610,22000,2021-02-02,"19:49:06",2021-02-02 19:49:06
"M","Kentucky",22168,25000,2021-02-02,"19:49:06",2021-02-02 19:49:06
"M","Louisiana",28191,32000,2021-02-02,"19:49:06",2021-02-02 19:49:06
"M","Maine",6118,6600,2021-02-02,"19:49:06",2021-02-02 19:49:06
"M","Maryland",28955,33000,2021-02-02,"19:49:06",2021-02-02 19:49:06
"M","Massachusetts",22151,26000,2021-02-02,"19:49:06",2021-02-02 19:49:06
"M","Michigan",44447,48000,2021-02-02,"19:49:06",2021-02-02 19:49:06
"M","Minnesota",28206,31000,2021-02-02,"19:49:06",2021-02-02 19:49:06
"M","Mississippi",19966,22000,2021-02-02,"19:49:06",2021-02-02 19:49:06
"M","Missouri",35034,39000,2021-02-02,"19:49:06",2021-02-02 19:49:06
"M","Montana",7089,8400,2021-02-02,"19:49:06",2021-02-02 19:49:06
"M","Nebraska",11411,13000,2021-02-02,"19:49:06",2021-02-02 19:49:06
"M","Nevada",24259,27000,2021-02-02,"19:49:06",2021-02-02 19:49:06
"M","New Hampshire",6194,6800,2021-02-02,"19:49:06",2021-02-02 19:49:06
"M","New Jersey",29202,35000,2021-02-02,"19:49:06",2021-02-02 19:49:06
"M","New Mexico",16026,18000,2021-02-02,"19:49:06",2021-02-02 19:49:06
"M","New York",60260,68000,2021-02-02,"19:49:06",2021-02-02 19:49:06
"M","North Carolina",64906,72000,2021-02-02,"19:49:06",2021-02-02 19:49:06
"M","North Dakota",6999,7700,2021-02-02,"19:49:06",2021-02-02 19:49:06
"M","Ohio",46831,53000,2021-02-02,"19:49:06",2021-02-02 19:49:06
"M","Oklahoma",22170,25000,2021-02-02,"19:49:06",2021-02-02 19:49:06
"M","Oregon",19125,22000,2021-02-02,"19:49:06",2021-02-02 19:49:06
"M","Pennsylvania",49284,54000,2021-02-02,"19:49:06",2021-02-02 19:49:06
"M","Rhode Island",4378,4700,2021-02-02,"19:49:06",2021-02-02 19:49:06
"M","South Carolina",35514,40000,2021-02-02,"19:49:06",2021-02-02 19:49:06
"M","South Dakota",6502,7200,2021-02-02,"19:49:06",2021-02-02 19:49:06
"M","Tennessee",42047,49000,2021-02-02,"19:49:06",2021-02-02 19:49:06
"M","Texas",196398,220000,2021-02-02,"19:49:06",2021-02-02 19:49:06
"M","Utah",18678,22000,2021-02-02,"19:49:06",2021-02-02 19:49:06
"M","Vermont",3498,3700,2021-02-02,"19:49:06",2021-02-02 19:49:06
"M","Virginia",51551,59000,2021-02-02,"19:49:06",2021-02-02 19:49:06
"M","West Virginia",9855,11000,2021-02-02,"19:49:06",2021-02-02 19:49:06
"M","Washington",36349,42000,2021-02-02,"19:49:06",2021-02-02 19:49:06
"M","Washington D. C.",8296,9200,2021-02-02,"19:49:06",2021-02-02 19:49:06
"M","Wisconsin",24874,28000,2021-02-02,"19:49:06",2021-02-02 19:49:06
"M","Wyoming",5942,6300,2021-02-02,"19:49:06",2021-02-02 19:49:06
"M","Canada",168333,190000,2021-02-02,"19:49:06",2021-02-02 19:49:06
"M","United States",1507816,1700000,2021-02-02,"19:49:06",2021-02-02 19:49:06
"F","Alberta",26389,29000,2021-02-02,"19:49:06",2021-02-02 19:49:06
"F","British Columbia",28863,32000,2021-02-02,"19:49:06",2021-02-02 19:49:06
"F","Manitoba",6329,6800,2021-02-02,"19:49:06",2021-02-02 19:49:06
"F","New Brunswick",4557,4900,2021-02-02,"19:49:06",2021-02-02 19:49:06
"F","Newfoundland and Labrador",5109,5400,2021-02-02,"19:49:06",2021-02-02 19:49:06
"F","Northwest Territories",776,1000,2021-02-02,"19:49:06",2021-02-02 19:49:06
"F","Nova Scotia",6784,7300,2021-02-02,"19:49:06",2021-02-02 19:49:06
"F","Nunavut",748,1000,2021-02-02,"19:49:06",2021-02-02 19:49:06
"F","Ontario",54208,60000,2021-02-02,"19:49:06",2021-02-02 19:49:06
"F","Prince Edward Island",1014,1100,2021-02-02,"19:49:06",2021-02-02 19:49:06
"F","Quebec",31096,34000,2021-02-02,"19:49:06",2021-02-02 19:49:06
"F","Saskatchewan",8548,9000,2021-02-02,"19:49:06",2021-02-02 19:49:06
"F","Yukon",664,1000,2021-02-02,"19:49:06",2021-02-02 19:49:06
"F","Alabama",34554,38000,2021-02-02,"19:49:06",2021-02-02 19:49:06
"F","Alaska",5636,6100,2021-02-02,"19:49:06",2021-02-02 19:49:06
"F","Arizona",55732,62000,2021-02-02,"19:49:06",2021-02-02 19:49:06
"F","Arkansas",21455,24000,2021-02-02,"19:49:06",2021-02-02 19:49:06
"F","California",158741,180000,2021-02-02,"19:49:06",2021-02-02 19:49:06
"F","Colorado",38923,43000,2021-02-02,"19:49:06",2021-02-02 19:49:06
"F","Connecticut",14050,16000,2021-02-02,"19:49:06",2021-02-02 19:49:06
"F","Delaware",7014,8000,2021-02-02,"19:49:06",2021-02-02 19:49:06
"F","Florida",183435,210000,2021-02-02,"19:49:06",2021-02-02 19:49:06
"F","Georgia",88240,1e+05,2021-02-02,"19:49:06",2021-02-02 19:49:06
"F","Hawaii",8702,10000,2021-02-02,"19:49:06",2021-02-02 19:49:06
"F","Idaho",14776,16000,2021-02-02,"19:49:06",2021-02-02 19:49:06
"F","Illinois",61837,67000,2021-02-02,"19:49:06",2021-02-02 19:49:06
"F","Indiana",37996,41000,2021-02-02,"19:49:06",2021-02-02 19:49:06
"F","Iowa",19099,21000,2021-02-02,"19:49:06",2021-02-02 19:49:06
"F","Kansas",20138,22000,2021-02-02,"19:49:06",2021-02-02 19:49:06
"F","Kentucky",26270,28000,2021-02-02,"19:49:06",2021-02-02 19:49:06
"F","Louisiana",27210,30000,2021-02-02,"19:49:06",2021-02-02 19:49:06
"F","Maine",7827,8600,2021-02-02,"19:49:06",2021-02-02 19:49:06
"F","Maryland",34318,39000,2021-02-02,"19:49:06",2021-02-02 19:49:06
"F","Massachusetts",30277,34000,2021-02-02,"19:49:06",2021-02-02 19:49:06
"F","Michigan",53777,58000,2021-02-02,"19:49:06",2021-02-02 19:49:06
"F","Minnesota",32203,35000,2021-02-02,"19:49:06",2021-02-02 19:49:06
"F","Mississippi",20983,23000,2021-02-02,"19:49:06",2021-02-02 19:49:06
"F","Missouri",40285,45000,2021-02-02,"19:49:06",2021-02-02 19:49:06
"F","Montana",9098,9800,2021-02-02,"19:49:06",2021-02-02 19:49:06
"F","Nebraska",12946,14000,2021-02-02,"19:49:06",2021-02-02 19:49:06
"F","Nevada",27470,31000,2021-02-02,"19:49:06",2021-02-02 19:49:06
"F","New Hampshire",8017,8600,2021-02-02,"19:49:06",2021-02-02 19:49:06
"F","New Jersey",36942,41000,2021-02-02,"19:49:06",2021-02-02 19:49:06
"F","New Mexico",17081,18000,2021-02-02,"19:49:06",2021-02-02 19:49:06
"F","New York",71475,80000,2021-02-02,"19:49:06",2021-02-02 19:49:06
"F","North Carolina",75496,84000,2021-02-02,"19:49:06",2021-02-02 19:49:06
"F","North Dakota",7239,7700,2021-02-02,"19:49:06",2021-02-02 19:49:06
"F","Ohio",56030,61000,2021-02-02,"19:49:06",2021-02-02 19:49:06
"F","Oklahoma",24035,27000,2021-02-02,"19:49:06",2021-02-02 19:49:06
"F","Oregon",24636,27000,2021-02-02,"19:49:06",2021-02-02 19:49:06
"F","Pennsylvania",57735,64000,2021-02-02,"19:49:06",2021-02-02 19:49:06
"F","Rhode Island",5530,5900,2021-02-02,"19:49:06",2021-02-02 19:49:06
"F","South Carolina",43048,49000,2021-02-02,"19:49:06",2021-02-02 19:49:06
"F","South Dakota",7662,7900,2021-02-02,"19:49:06",2021-02-02 19:49:06
"F","Tennessee",50544,56000,2021-02-02,"19:49:06",2021-02-02 19:49:06
"F","Texas",199840,220000,2021-02-02,"19:49:06",2021-02-02 19:49:06
"F","Utah",20412,22000,2021-02-02,"19:49:06",2021-02-02 19:49:06
"F","Vermont",4456,4800,2021-02-02,"19:49:06",2021-02-02 19:49:06
"F","Virginia",60998,67000,2021-02-02,"19:49:06",2021-02-02 19:49:06
"F","West Virginia",11915,13000,2021-02-02,"19:49:06",2021-02-02 19:49:06
"F","Washington",44809,50000,2021-02-02,"19:49:06",2021-02-02 19:49:06
"F","Washington D. C.",7957,9500,2021-02-02,"19:49:06",2021-02-02 19:49:06
"F","Wisconsin",31629,34000,2021-02-02,"19:49:06",2021-02-02 19:49:06
"F","Wyoming",5839,6100,2021-02-02,"19:49:06",2021-02-02 19:49:06
"F","Canada",173580,190000,2021-02-02,"19:49:06",2021-02-02 19:49:06
"F","United States",1720495,1900000,2021-02-02,"19:49:06",2021-02-02 19:49:06
"M","Alberta",28600,32000,2021-02-03,"21:39:55",2021-02-03 21:39:55
"M","British Columbia",26687,31000,2021-02-03,"21:39:55",2021-02-03 21:39:55
"M","Manitoba",6862,7100,2021-02-03,"21:39:55",2021-02-03 21:39:55
"M","New Brunswick",4215,4600,2021-02-03,"21:39:55",2021-02-03 21:39:55
"M","Newfoundland and Labrador",4292,4600,2021-02-03,"21:39:55",2021-02-03 21:39:55
"M","Northwest Territories",998,1000,2021-02-03,"21:39:55",2021-02-03 21:39:55
"M","Nova Scotia",5534,6200,2021-02-03,"21:39:55",2021-02-03 21:39:55
"M","Nunavut",997,1000,2021-02-03,"21:39:55",2021-02-03 21:39:55
"M","Ontario",47971,56000,2021-02-03,"21:39:55",2021-02-03 21:39:55
"M","Prince Edward Island",887,1000,2021-02-03,"21:39:55",2021-02-03 21:39:55
"M","Quebec",34726,38000,2021-02-03,"21:39:55",2021-02-03 21:39:55
"M","Saskatchewan",7934,8700,2021-02-03,"21:39:55",2021-02-03 21:39:55
"M","Yukon",0,1000,2021-02-03,"21:39:55",2021-02-03 21:39:55
"M","Alabama",31131,34000,2021-02-03,"21:39:55",2021-02-03 21:39:55
"M","Alaska",5262,6000,2021-02-03,"21:39:55",2021-02-03 21:39:55
"M","Arizona",43985,50000,2021-02-03,"21:39:55",2021-02-03 21:39:55
"M","Arkansas",19776,22000,2021-02-03,"21:39:55",2021-02-03 21:39:55
"M","California",136821,160000,2021-02-03,"21:39:55",2021-02-03 21:39:55
"M","Colorado",35253,39000,2021-02-03,"21:39:55",2021-02-03 21:39:55
"M","Connecticut",11025,13000,2021-02-03,"21:39:55",2021-02-03 21:39:55
"M","Delaware",5878,6300,2021-02-03,"21:39:55",2021-02-03 21:39:55
"M","Florida",147373,170000,2021-02-03,"21:39:55",2021-02-03 21:39:55
"M","Georgia",77591,88000,2021-02-03,"21:39:55",2021-02-03 21:39:55
"M","Hawaii",8689,9400,2021-02-03,"21:39:55",2021-02-03 21:39:55
"M","Idaho",12532,14000,2021-02-03,"21:39:55",2021-02-03 21:39:55
"M","Illinois",53151,60000,2021-02-03,"21:39:55",2021-02-03 21:39:55
"M","Indiana",34384,37000,2021-02-03,"21:39:55",2021-02-03 21:39:55
"M","Iowa",17665,20000,2021-02-03,"21:39:55",2021-02-03 21:39:55
"M","Kansas",20364,22000,2021-02-03,"21:39:55",2021-02-03 21:39:55
"M","Kentucky",21814,25000,2021-02-03,"21:39:55",2021-02-03 21:39:55
"M","Louisiana",27986,32000,2021-02-03,"21:39:55",2021-02-03 21:39:55
"M","Maine",5758,6600,2021-02-03,"21:39:55",2021-02-03 21:39:55
"M","Maryland",28628,33000,2021-02-03,"21:39:55",2021-02-03 21:39:55
"M","Massachusetts",23200,26000,2021-02-03,"21:39:55",2021-02-03 21:39:55
"M","Michigan",44447,48000,2021-02-03,"21:39:55",2021-02-03 21:39:55
"M","Minnesota",28020,31000,2021-02-03,"21:39:55",2021-02-03 21:39:55
"M","Mississippi",19846,22000,2021-02-03,"21:39:55",2021-02-03 21:39:55
"M","Missouri",35784,39000,2021-02-03,"21:39:55",2021-02-03 21:39:55
"M","Montana",7417,8400,2021-02-03,"21:39:55",2021-02-03 21:39:55
"M","Nebraska",11411,13000,2021-02-03,"21:39:55",2021-02-03 21:39:55
"M","Nevada",22955,27000,2021-02-03,"21:39:55",2021-02-03 21:39:55
"M","New Hampshire",5849,6800,2021-02-03,"21:39:55",2021-02-03 21:39:55
"M","New Jersey",29311,35000,2021-02-03,"21:39:55",2021-02-03 21:39:55
"M","New Mexico",16026,18000,2021-02-03,"21:39:55",2021-02-03 21:39:55
"M","New York",60067,68000,2021-02-03,"21:39:55",2021-02-03 21:39:55
"M","North Carolina",63616,71000,2021-02-03,"21:39:55",2021-02-03 21:39:55
"M","North Dakota",7099,7700,2021-02-03,"21:39:55",2021-02-03 21:39:55
"M","Ohio",47144,53000,2021-02-03,"21:39:55",2021-02-03 21:39:55
"M","Oklahoma",22510,25000,2021-02-03,"21:39:55",2021-02-03 21:39:55
"M","Oregon",19125,22000,2021-02-03,"21:39:55",2021-02-03 21:39:55
"M","Pennsylvania",48641,54000,2021-02-03,"21:39:55",2021-02-03 21:39:55
"M","Rhode Island",4164,4700,2021-02-03,"21:39:55",2021-02-03 21:39:55
"M","South Carolina",35514,40000,2021-02-03,"21:39:55",2021-02-03 21:39:55
"M","South Dakota",6269,7200,2021-02-03,"21:39:55",2021-02-03 21:39:55
"M","Tennessee",42944,48000,2021-02-03,"21:39:55",2021-02-03 21:39:55
"M","Texas",194372,220000,2021-02-03,"21:39:55",2021-02-03 21:39:55
"M","Utah",19093,22000,2021-02-03,"21:39:55",2021-02-03 21:39:55
"M","Vermont",3598,3700,2021-02-03,"21:39:55",2021-02-03 21:39:55
"M","Virginia",53529,59000,2021-02-03,"21:39:55",2021-02-03 21:39:55
"M","West Virginia",10141,11000,2021-02-03,"21:39:55",2021-02-03 21:39:55
"M","Washington",35922,42000,2021-02-03,"21:39:55",2021-02-03 21:39:55
"M","Washington D. C.",7935,9000,2021-02-03,"21:39:55",2021-02-03 21:39:55
"M","Wisconsin",25106,29000,2021-02-03,"21:39:55",2021-02-03 21:39:55
"M","Wyoming",5942,6300,2021-02-03,"21:39:55",2021-02-03 21:39:55
"M","Canada",169032,190000,2021-02-03,"21:39:55",2021-02-03 21:39:55
"M","United States",1510191,1700000,2021-02-03,"21:39:55",2021-02-03 21:39:55
"F","Alberta",25905,29000,2021-02-03,"21:39:55",2021-02-03 21:39:55
"F","British Columbia",28323,32000,2021-02-03,"21:39:55",2021-02-03 21:39:55
"F","Manitoba",6447,6800,2021-02-03,"21:39:55",2021-02-03 21:39:55
"F","New Brunswick",4670,4900,2021-02-03,"21:39:55",2021-02-03 21:39:55
"F","Newfoundland and Labrador",5206,5400,2021-02-03,"21:39:55",2021-02-03 21:39:55
"F","Northwest Territories",887,1000,2021-02-03,"21:39:55",2021-02-03 21:39:55
"F","Nova Scotia",6682,7300,2021-02-03,"21:39:55",2021-02-03 21:39:55
"F","Nunavut",748,1000,2021-02-03,"21:39:55",2021-02-03 21:39:55
"F","Ontario",54707,60000,2021-02-03,"21:39:55",2021-02-03 21:39:55
"F","Prince Edward Island",1099,1100,2021-02-03,"21:39:55",2021-02-03 21:39:55
"F","Quebec",30578,34000,2021-02-03,"21:39:55",2021-02-03 21:39:55
"F","Saskatchewan",8323,9000,2021-02-03,"21:39:55",2021-02-03 21:39:55
"F","Yukon",664,1000,2021-02-03,"21:39:55",2021-02-03 21:39:55
"F","Alabama",34123,38000,2021-02-03,"21:39:55",2021-02-03 21:39:55
"F","Alaska",5636,6100,2021-02-03,"21:39:55",2021-02-03 21:39:55
"F","Arizona",55073,62000,2021-02-03,"21:39:55",2021-02-03 21:39:55
"F","Arkansas",21123,24000,2021-02-03,"21:39:55",2021-02-03 21:39:55
"F","California",156838,180000,2021-02-03,"21:39:55",2021-02-03 21:39:55
"F","Colorado",38821,43000,2021-02-03,"21:39:55",2021-02-03 21:39:55
"F","Connecticut",13817,16000,2021-02-03,"21:39:55",2021-02-03 21:39:55
"F","Delaware",6891,8000,2021-02-03,"21:39:55",2021-02-03 21:39:55
"F","Florida",184304,210000,2021-02-03,"21:39:55",2021-02-03 21:39:55
"F","Georgia",87898,1e+05,2021-02-03,"21:39:55",2021-02-03 21:39:55
"F","Hawaii",8332,10000,2021-02-03,"21:39:55",2021-02-03 21:39:55
"F","Idaho",14332,16000,2021-02-03,"21:39:55",2021-02-03 21:39:55
"F","Illinois",60467,67000,2021-02-03,"21:39:55",2021-02-03 21:39:55
"F","Indiana",38804,41000,2021-02-03,"21:39:55",2021-02-03 21:39:55
"F","Iowa",19099,21000,2021-02-03,"21:39:55",2021-02-03 21:39:55
"F","Kansas",19700,22000,2021-02-03,"21:39:55",2021-02-03 21:39:55
"F","Kentucky",25809,28000,2021-02-03,"21:39:55",2021-02-03 21:39:55
"F","Louisiana",27322,30000,2021-02-03,"21:39:55",2021-02-03 21:39:55
"F","Maine",7937,8500,2021-02-03,"21:39:55",2021-02-03 21:39:55
"F","Maryland",34448,39000,2021-02-03,"21:39:55",2021-02-03 21:39:55
"F","Massachusetts",29371,34000,2021-02-03,"21:39:55",2021-02-03 21:39:55
"F","Michigan",52470,58000,2021-02-03,"21:39:55",2021-02-03 21:39:55
"F","Minnesota",32203,35000,2021-02-03,"21:39:55",2021-02-03 21:39:55
"F","Mississippi",20509,23000,2021-02-03,"21:39:55",2021-02-03 21:39:55
"F","Missouri",40510,45000,2021-02-03,"21:39:55",2021-02-03 21:39:55
"F","Montana",8865,9800,2021-02-03,"21:39:55",2021-02-03 21:39:55
"F","Nebraska",13262,14000,2021-02-03,"21:39:55",2021-02-03 21:39:55
"F","Nevada",27470,31000,2021-02-03,"21:39:55",2021-02-03 21:39:55
"F","New Hampshire",8250,8500,2021-02-03,"21:39:55",2021-02-03 21:39:55
"F","New Jersey",36833,41000,2021-02-03,"21:39:55",2021-02-03 21:39:55
"F","New Mexico",16508,18000,2021-02-03,"21:39:55",2021-02-03 21:39:55
"F","New York",71680,80000,2021-02-03,"21:39:55",2021-02-03 21:39:55
"F","North Carolina",75139,84000,2021-02-03,"21:39:55",2021-02-03 21:39:55
"F","North Dakota",7468,7800,2021-02-03,"21:39:55",2021-02-03 21:39:55
"F","Ohio",56030,61000,2021-02-03,"21:39:55",2021-02-03 21:39:55
"F","Oklahoma",24474,27000,2021-02-03,"21:39:55",2021-02-03 21:39:55
"F","Oregon",24523,27000,2021-02-03,"21:39:55",2021-02-03 21:39:55
"F","Pennsylvania",58874,64000,2021-02-03,"21:39:55",2021-02-03 21:39:55
"F","Rhode Island",5530,5800,2021-02-03,"21:39:55",2021-02-03 21:39:55
"F","South Carolina",42932,49000,2021-02-03,"21:39:55",2021-02-03 21:39:55
"F","South Dakota",7427,7900,2021-02-03,"21:39:55",2021-02-03 21:39:55
"F","Tennessee",51029,56000,2021-02-03,"21:39:55",2021-02-03 21:39:55
"F","Texas",198968,220000,2021-02-03,"21:39:55",2021-02-03 21:39:55
"F","Utah",19566,22000,2021-02-03,"21:39:55",2021-02-03 21:39:55
"F","Vermont",4570,4800,2021-02-03,"21:39:55",2021-02-03 21:39:55
"F","Virginia",59498,66000,2021-02-03,"21:39:55",2021-02-03 21:39:55
"F","West Virginia",12186,13000,2021-02-03,"21:39:55",2021-02-03 21:39:55
"F","Washington",44510,49000,2021-02-03,"21:39:55",2021-02-03 21:39:55
"F","Washington D. C.",8213,9300,2021-02-03,"21:39:55",2021-02-03 21:39:55
"F","Wisconsin",30895,34000,2021-02-03,"21:39:55",2021-02-03 21:39:55
"F","Wyoming",5709,6100,2021-02-03,"21:39:55",2021-02-03 21:39:55
"F","Canada",173064,190000,2021-02-03,"21:39:55",2021-02-03 21:39:55
"F","United States",1711106,1900000,2021-02-03,"21:39:55",2021-02-03 21:39:55
"M","Alberta",29480,32000,2021-02-04,"21:01:16",2021-02-04 21:01:16
"M","British Columbia",26955,31000,2021-02-04,"21:01:16",2021-02-04 21:01:16
"M","Manitoba",6411,7000,2021-02-04,"21:01:16",2021-02-04 21:01:16
"M","New Brunswick",4305,4600,2021-02-04,"21:01:16",2021-02-04 21:01:16
"M","Newfoundland and Labrador",4311,4600,2021-02-04,"21:01:16",2021-02-04 21:01:16
"M","Northwest Territories",998,1000,2021-02-04,"21:01:16",2021-02-04 21:01:16
"M","Nova Scotia",5655,6200,2021-02-04,"21:01:16",2021-02-04 21:01:16
"M","Nunavut",997,1000,2021-02-04,"21:01:16",2021-02-04 21:01:16
"M","Ontario",48068,56000,2021-02-04,"21:01:16",2021-02-04 21:01:16
"M","Prince Edward Island",998,1000,2021-02-04,"21:01:16",2021-02-04 21:01:16
"M","Quebec",34932,38000,2021-02-04,"21:01:16",2021-02-04 21:01:16
"M","Saskatchewan",8198,8700,2021-02-04,"21:01:16",2021-02-04 21:01:16
"M","Yukon",0,1000,2021-02-04,"21:01:16",2021-02-04 21:01:16
"M","Alabama",30527,34000,2021-02-04,"21:01:16",2021-02-04 21:01:16
"M","Alaska",5570,6000,2021-02-04,"21:01:16",2021-02-04 21:01:16
"M","Arizona",43678,50000,2021-02-04,"21:01:16",2021-02-04 21:01:16
"M","Arkansas",19957,22000,2021-02-04,"21:01:16",2021-02-04 21:01:16
"M","California",138092,160000,2021-02-04,"21:01:16",2021-02-04 21:01:16
"M","Colorado",34498,39000,2021-02-04,"21:01:16",2021-02-04 21:01:16
"M","Connecticut",11905,13000,2021-02-04,"21:01:16",2021-02-04 21:01:16
"M","Delaware",5998,6300,2021-02-04,"21:01:16",2021-02-04 21:01:16
"M","Florida",149992,170000,2021-02-04,"21:01:16",2021-02-04 21:01:16
"M","Georgia",79084,88000,2021-02-04,"21:01:16",2021-02-04 21:01:16
"M","Hawaii",8385,9400,2021-02-04,"21:01:16",2021-02-04 21:01:16
"M","Idaho",12443,14000,2021-02-04,"21:01:16",2021-02-04 21:01:16
"M","Illinois",51853,60000,2021-02-04,"21:01:16",2021-02-04 21:01:16
"M","Indiana",34029,37000,2021-02-04,"21:01:16",2021-02-04 21:01:16
"M","Iowa",17805,20000,2021-02-04,"21:01:16",2021-02-04 21:01:16
"M","Kansas",19498,22000,2021-02-04,"21:01:16",2021-02-04 21:01:16
"M","Kentucky",21932,25000,2021-02-04,"21:01:16",2021-02-04 21:01:16
"M","Louisiana",28581,32000,2021-02-04,"21:01:16",2021-02-04 21:01:16
"M","Maine",5347,6600,2021-02-04,"21:01:16",2021-02-04 21:01:16
"M","Maryland",28613,33000,2021-02-04,"21:01:16",2021-02-04 21:01:16
"M","Massachusetts",22400,26000,2021-02-04,"21:01:16",2021-02-04 21:01:16
"M","Michigan",44236,48000,2021-02-04,"21:01:16",2021-02-04 21:01:16
"M","Minnesota",28485,31000,2021-02-04,"21:01:16",2021-02-04 21:01:16
"M","Mississippi",19695,22000,2021-02-04,"21:01:16",2021-02-04 21:01:16
"M","Missouri",34949,40000,2021-02-04,"21:01:16",2021-02-04 21:01:16
"M","Montana",6824,8400,2021-02-04,"21:01:16",2021-02-04 21:01:16
"M","Nebraska",11950,13000,2021-02-04,"21:01:16",2021-02-04 21:01:16
"M","Nevada",23381,27000,2021-02-04,"21:01:16",2021-02-04 21:01:16
"M","New Hampshire",6165,6800,2021-02-04,"21:01:16",2021-02-04 21:01:16
"M","New Jersey",29597,35000,2021-02-04,"21:01:16",2021-02-04 21:01:16
